S
2400
78,1796,5
400,609,5
1051,854,18
943,341,5
982,265,14
1200,1291,13
1170,145,20
479,93,20
2261,944,21
115,1281,7
1698,235,5
2124,1027,17
764,388,23
2114,1620,19
882,1244,25
1325,2069,21
139,887,10
2195,1005,18
19,1804,20
1326,1290,8
362,2096,18
1082,690,20
173,807,25
1072,717,22
1951,39,20
1979,2062,25
405,1929,18
50,583,4
2303,567,8
975,2366,20
368,319,11
927,2298,5
244,2199,8
1177,1609,25
623,595,7
74,2344,14
1334,1924,9
534,589,22
295,1096,13
857,462,17
384,630,25
1672,2001,14
1805,1098,10
1803,1689,22
153,1165,19
1579,1123,20
735,1546,23
1466,2205,20
1547,751,25
2184,1853,25
2259,2139,22
2242,1575,24
397,2239,13
1255,1677,5
2343,1814,21
340,1240,10
1113,2299,17
689,1237,25
534,451,13
1648,2206,20
1709,1433,11
1291,74,17
1182,694,9
1789,2165,4
352,1557,21
1260,2207,24
209,1161,11
2055,216,16
1469,2155,15
2045,2396,17
1018,1491,11
1926,345,7
1906,492,7
617,883,14
2238,69,19
724,1176,24
409,289,15
121,1195,7
2143,906,5
397,509,9
2181,633,14
2254,1462,18
134,1005,7
1343,1618,4
702,2199,24
1733,66,24
1468,412,23
1895,1748,12
1538,915,10
1028,1593,10
1011,58,13
1592,472,4
534,1367,7
2191,707,5
841,1025,20
2393,1964,13
595,115,13
1693,2287,25
169,1040,25
313,2115,7
1761,933,7
91,1150,8
1951,520,20
1214,996,15
1945,297,13
1043,197,24
649,2385,20
918,167,21
2261,2118,25
190,1676,5
356,789,23
1467,1517,23
1181,1129,17
752,2237,7
1831,1836,14
243,1384,13
361,1418,6
330,1106,23
1407,10,19
389,122,20
2143,1855,9
992,2385,15
1713,1114,25
697,809,10
982,1729,4
1614,389,12
2203,112,15
505,72,13
691,1987,16
2296,222,22
536,541,13
124,2331,19
1659,2304,22
2382,2172,4
1940,603,14
1146,961,17
1894,1920,5
553,2260,9
1197,602,22
804,1804,14
2078,289,11
1992,471,12
413,854,19
45,326,5
1750,518,20
1414,431,6
120,1618,24
431,1680,13
2110,1158,25
164,728,25
205,2306,4
1747,2086,19
1941,1678,7
1776,1944,11
1211,504,10
482,1911,14
1953,2377,25
2286,777,10
2336,278,16
1355,852,4
1913,1729,23
1837,528,9
2181,998,7
823,1270,6
1784,1626,13
830,607,12
112,1262,12
1541,543,14
2002,2056,18
1391,445,15
1467,1543,18
363,644,8
1328,2299,13
2092,1431,11
537,1379,17
1356,1596,23
1490,817,13
1837,1291,20
218,2385,16
190,460,23
338,1631,21
4,771,22
31,1470,15
1553,1993,11
116,2143,21
1,983,13
784,2079,17
1426,1782,21
1597,149,24
1013,438,6
215,508,23
2173,374,23
123,291,12
1213,525,25
1387,2173,18
218,2050,17
1846,2204,8
599,1747,8
1314,804,9
2298,2078,6
1759,2334,17
561,1979,23
1591,1053,11
2091,997,11
2234,1902,11
2217,1237,24
127,1481,5
521,784,19
131,51,19
1759,1223,22
263,1725,11
1706,1708,4
898,2147,17
2022,817,22
923,511,20
41,181,4
1510,1425,24
2139,1702,4
1846,1314,23
1837,1977,6
473,2355,7
187,1234,19
216,2164,15
1328,1532,14
1003,2385,15
21,1593,13
1815,253,9
2002,501,11
1544,1334,19
1758,1173,21
564,989,20
1881,1201,15
879,827,19
2160,965,6
1966,145,10
570,2275,18
1630,88,24
1850,879,22
1157,351,8
1592,1956,14
664,1913,25
2332,1745,24
1185,674,13
1984,944,5
712,1845,8
946,226,11
2337,1858,13
878,1746,23
1101,326,22
1141,300,15
1559,1750,5
2111,451,6
504,66,14
688,907,11
1808,918,20
868,970,25
2287,53,14
936,1829,11
678,852,15
2168,2152,10
2075,934,18
730,1479,23
1691,310,23
1210,317,5
878,970,11
1500,2374,9
1575,154,16
1429,1735,6
2220,277,5
1038,941,13
569,1470,6
1196,209,22
1475,2029,23
1198,46,17
369,224,9
1158,108,20
1582,1032,23
206,760,13
489,939,17
960,1517,22
290,1891,20
1661,1677,14
1056,854,17
2398,1798,10
2139,1998,5
178,652,23
1854,870,18
55,592,4
594,19,25
289,1303,22
1905,1412,23
22,1431,22
1044,1986,24
1942,808,18
582,2268,11
950,1067,22
58,1869,11
1034,1062,22
1706,888,20
103,225,13
432,1706,19
1388,2279,7
67,644,17
1565,688,6
1074,1218,24
167,1741,7
331,818,15
1809,1463,11
590,726,6
2290,225,25
697,1948,19
2393,820,24
2176,2019,23
283,1146,20
2260,462,7
864,1702,21
2103,1808,5
1609,1309,9
2296,483,24
1506,490,13
1259,1261,4
836,714,14
1114,605,9
196,2257,25
2366,1975,8
1279,1183,20
225,248,17
1797,2202,20
1091,1221,23
481,2172,8
671,1777,11
2004,1321,12
1279,620,12
471,112,7
2108,1021,24
184,2207,19
1029,159,12
1490,631,13
1185,57,23
1672,2083,15
311,389,19
2092,1094,13
1529,628,8
1086,848,12
247,2277,7
2343,333,24
501,1035,18
2153,777,14
1358,1172,23
720,141,9
1658,701,19
1128,2057,24
2366,1976,5
1142,652,7
2382,1131,5
859,836,7
377,127,17
1331,638,15
2355,1393,20
570,452,7
2395,1217,18
1953,1344,23
1125,1226,10
78,1486,24
214,1653,6
1219,291,6
1705,2323,24
1620,673,18
2296,1851,21
2338,2255,22
911,592,11
1356,954,6
419,1067,23
62,547,18
1149,1242,23
2338,1431,15
1253,1715,24
962,2091,5
1741,1308,9
55,2212,17
1662,2282,13
538,212,13
1538,1681,25
261,2113,19
977,2335,14
2352,1449,11
2011,1123,22
1735,253,13
539,844,14
847,353,16
2096,684,24
1294,1591,15
2126,666,14
1283,1521,18
1189,1362,6
972,2,24
1586,1024,5
329,190,8
414,274,15
1168,296,15
2154,282,10
1872,55,25
1028,1834,10
653,1861,11
1892,1929,10
1559,295,7
1854,555,13
1023,408,19
694,1275,10
2263,1205,16
1987,940,6
1564,420,12
321,930,24
82,1176,9
1700,115,24
1613,2019,17
2370,654,9
1166,1241,15
1702,543,9
712,1670,15
2348,946,18
1583,381,13
9,1209,22
492,913,21
349,2098,21
1545,1553,12
565,1389,13
1393,2315,24
1699,1521,7
1265,1388,17
1731,1014,10
285,1417,14
1335,884,16
1727,125,4
861,1849,16
250,91,6
2219,2208,8
1,218,11
828,1202,20
784,793,10
2100,1607,5
805,2095,12
917,1366,25
1145,1473,23
2351,1797,13
457,257,19
570,1553,24
998,600,6
1064,2150,17
218,1821,5
722,985,11
660,919,13
2040,1509,5
1356,788,21
334,1447,18
1872,296,9
1829,289,20
786,2211,12
58,1136,4
1077,2390,8
1269,1690,9
1454,1346,5
2286,138,10
1027,925,20
2157,803,16
2281,970,20
2009,2259,6
1650,918,19
811,1332,6
1414,2196,13
680,1670,13
219,1747,9
913,1485,22
1203,1131,14
1694,49,7
1193,958,12
2030,743,13
1963,1025,23
1133,2137,11
1277,2061,7
857,1911,13
2249,700,7
673,1278,11
37,96,9
700,1102,25
2092,975,15
236,2336,23
418,1874,13
206,163,12
1947,788,7
1695,410,21
1949,1646,5
1677,26,5
1689,96,15
442,713,9
1092,474,4
54,959,6
1932,269,15
1421,1748,8
474,307,19
203,2068,14
1586,140,23
1390,1271,13
1267,2146,21
170,1616,7
1957,732,11
1787,2125,18
1902,812,19
1060,1291,17
1790,1188,5
624,2121,20
493,511,10
1855,2057,17
87,558,24
1263,881,23
909,553,4
967,1625,13
1676,2018,14
1248,556,24
673,2309,18
1182,1710,5
1792,706,24
2245,1342,6
685,2101,14
1833,2155,6
1732,313,16
681,711,21
1455,905,14
2111,1911,10
1778,2223,20
1857,2155,22
1984,2200,4
664,2260,25
2215,1822,9
55,917,23
1398,2351,7
384,1853,12
1475,77,9
1195,1462,22
1324,374,25
920,522,5
1919,168,22
24,797,18
2213,1080,14
104,702,15
817,110,9
1475,1490,21
762,1300,6
1940,348,24
807,2397,25
2117,1596,15
2031,2055,7
703,2303,8
2031,128,21
1737,1746,14
1079,123,25
427,2230,24
1312,808,12
1806,227,13
207,2066,22
594,319,5
1288,1520,14
1365,781,15
1192,422,12
203,1564,17
1262,913,22
834,2099,15
802,1779,25
2026,1413,10
2302,811,6
1660,704,5
832,23,14
626,1954,17
827,80,16
2155,1621,6
61,836,14
2223,717,5
160,2352,6
1336,2035,18
1711,393,21
1890,1749,9
845,1529,6
1846,2240,14
1425,833,15
2135,2005,8
1850,359,7
581,1063,9
602,2366,13
1190,915,15
1726,203,19
131,2110,4
1393,831,20
2282,408,16
1779,1485,11
144,86,25
1973,1957,24
2377,1591,7
700,8,25
1487,1660,23
577,1870,15
1406,2085,8
1544,1354,5
1689,726,17
1589,627,24
2287,243,14
184,123,5
775,1142,19
1263,1512,25
2235,2295,21
649,1831,24
1888,1484,23
1119,1729,20
1561,1154,23
2264,1496,22
944,36,25
1415,893,24
455,2285,20
632,459,7
2090,2112,24
1568,1521,21
1946,2370,9
843,1215,11
480,1188,7
451,1716,9
801,2030,5
893,1644,14
820,1191,12
778,465,25
695,1839,12
464,661,11
2129,1571,9
1517,58,13
1560,48,12
1093,1406,9
1776,283,24
1603,1186,25
461,58,5
155,1154,22
1468,123,20
379,1218,23
2200,916,10
1603,1290,16
957,2238,5
2006,845,11
883,173,6
1300,2184,16
864,971,17
2074,1294,9
626,533,6
1284,2045,14
1192,1446,11
1299,660,11
1076,2249,16
700,1139,15
1376,493,13
1450,1705,24
2354,1331,23
2072,274,7
2110,382,23
2151,758,14
2032,1038,16
206,1221,21
165,107,8
1100,1139,20
2125,2277,18
1655,2253,13
618,1059,5
596,1878,21
913,1975,4
100,1276,23
2347,870,6
1644,1163,17
2248,304,21
1707,131,25
1520,2139,16
66,106,21
1072,1137,5
1606,1811,23
1651,1353,6
682,2366,22
581,1969,24
2166,301,14
157,1897,10
2084,2175,16
2170,278,16
1306,2127,5
40,1685,6
1328,2065,16
1653,1608,19
634,2366,7
296,606,6
1239,704,4
226,1484,10
1641,58,25
242,425,12
674,444,22
1826,370,4
2174,479,17
1536,1323,16
666,500,5
1572,971,22
2276,1613,12
1740,356,13
1110,977,4
807,1997,5
2181,271,22
1478,1464,4
76,505,17
143,2141,8
98,457,19
187,1481,8
1608,1182,4
1207,962,9
1613,1983,14
914,1730,12
144,2130,11
85,1447,7
2240,476,25
383,883,25
1129,1566,25
1653,778,23
1648,1779,22
891,1972,7
503,120,20
694,1979,16
1901,1795,21
787,535,10
1253,1205,4
1556,142,25
2257,1464,4
297,2175,8
350,1514,7
488,2301,9
1738,701,14
1689,749,19
576,1825,9
240,308,19
961,601,18
824,933,19
1713,1257,14
1016,2279,25
2210,1799,13
1033,724,15
401,2025,16
124,1336,15
663,829,8
369,1193,8
1598,2000,9
1203,1004,4
56,502,12
3,1884,16
1045,2301,10
281,1039,20
11,2398,8
2110,57,19
638,665,6
34,968,4
1883,149,17
356,682,17
2294,1327,7
860,1456,19
403,2303,8
2327,2398,12
1286,1695,19
1989,1997,4
837,1461,6
45,1335,4
532,536,5
1074,1885,10
1875,1638,24
2214,302,17
365,2388,6
1021,284,19
1742,1045,14
1478,393,5
2078,1063,11
469,1291,11
1581,1561,21
727,68,15
620,1819,5
1087,1234,15
681,229,17
1776,1196,13
851,1709,25
1773,2333,23
1924,1489,5
539,1599,15
1680,1535,4
2234,279,15
803,2148,22
2180,1717,13
1096,2355,16
2213,228,19
27,1703,16
2138,1110,14
1079,373,4
1837,1547,13
325,1986,8
2360,647,13
899,1109,8
1632,280,7
414,1188,19
132,2367,7
547,740,20
1204,960,22
2112,2260,7
1177,21,17
1615,412,17
1080,511,22
2186,1299,19
1209,620,6
1410,1121,16
1140,53,25
1215,1666,12
2053,57,18
945,1987,19
2199,1210,6
1364,60,5
2206,6,25
2323,559,9
1879,2258,25
945,180,6
103,1673,10
2382,2246,7
1507,638,17
1683,894,23
1742,1014,19
1162,674,13
1789,1590,8
653,1326,9
783,1586,16
2361,445,9
669,1507,11
1313,200,8
1866,772,19
1109,953,12
1839,633,13
2207,306,17
402,1439,19
1028,1211,7
1671,680,23
378,363,25
2375,1552,9
2352,488,18
1858,1793,5
1134,94,17
1055,265,6
1583,916,7
2001,2291,13
366,1813,8
650,1850,4
2231,692,5
1557,314,12
1009,2210,8
1133,146,20
2089,737,23
729,1549,10
697,336,15
874,247,24
861,1769,6
747,1001,13
1470,1061,25
1554,354,17
1107,1061,13
596,2208,16
724,2019,25
1073,1996,21
256,668,20
931,1976,17
2032,1763,6
1282,1447,18
671,2087,21
1423,1791,9
1660,1677,5
1439,2150,9
2377,1292,21
1491,2195,17
2089,343,5
1866,602,8
323,78,5
2324,1533,9
1094,707,4
1189,1172,13
149,311,8
1066,1249,25
2070,223,14
582,860,22
554,515,15
2045,318,9
2183,1825,11
2210,1633,25
1657,1320,20
922,1381,8
1730,293,9
300,2370,17
972,410,5
1721,2019,22
192,255,6
2350,2363,15
1156,320,10
523,657,17
1764,875,15
49,1894,21
717,630,10
558,1468,23
868,1187,11
193,2240,12
732,1243,11
99,393,18
1109,78,16
428,1061,13
2058,1675,17
1943,1286,24
919,310,7
190,2380,5
2223,905,19
1622,201,8
2118,1647,17
1015,457,11
1908,1784,10
82,2008,24
677,1603,10
386,936,7
48,919,8
188,145,24
385,818,13
1127,408,23
2169,2398,22
1875,2126,24
2032,824,15
803,1643,20
1356,1531,9
1606,1368,6
1399,1668,9
1484,1153,5
847,256,11
128,2068,23
494,458,10
1523,333,21
2135,129,16
1808,1902,16
1198,78,10
135,473,24
857,1153,25
2003,1964,18
92,156,20
940,554,18
2105,978,21
1066,1781,23
818,1394,12
589,1860,17
2059,2243,12
1209,405,25
1161,861,23
419,2104,22
216,137,12
1837,1007,16
94,919,17
316,1310,24
233,712,20
1446,2035,10
503,1419,5
616,449,8
1993,1306,12
2023,876,10
1005,2293,6
360,595,23
543,881,22
2392,1606,10
813,683,20
1731,1980,8
946,1362,18
868,612,14
940,719,10
630,1927,15
805,2012,11
1745,1507,9
426,1906,13
1316,739,16
72,134,25
1671,1015,23
56,87,25
1203,1858,13
1281,46,7
221,425,22
2284,48,17
724,1928,16
888,764,16
940,1074,10
1916,1739,17
1818,521,10
2353,1126,21
1812,1732,10
2386,360,8
624,636,10
812,1225,19
2178,446,24
1574,1553,18
1887,2067,8
2372,2189,14
2199,2056,9
208,2093,18
252,2321,25
1924,2126,4
1910,2166,10
1496,1459,14
1595,2003,17
1434,38,20
2040,239,18
2163,1705,11
1251,1855,7
1136,1380,11
1748,876,25
290,1289,7
439,875,8
606,2172,20
820,334,15
1794,978,12
739,1685,9
1999,2061,20
102,130,12
615,2267,19
2148,410,24
1119,1235,15
1971,2047,15
158,1250,12
2078,1510,16
173,442,10
1741,2093,4
1669,1233,18
1954,1168,20
1473,305,14
572,1475,17
896,1563,16
378,436,17
796,918,23
1,2360,12
2210,915,17
2351,2193,19
571,1710,20
2322,1535,10
1458,2332,19
1206,392,4
1761,2013,13
2253,1624,20
2302,2143,9
907,1350,13
1206,2204,8
694,955,24
160,2338,20
1938,195,13
2355,1398,10
1819,926,7
2160,2121,24
2280,400,16
1652,1964,10
575,819,14
968,1438,17
217,1423,6
1269,1275,21
1757,613,25
1878,1839,25
1580,320,19
2053,1856,18
2090,1111,17
857,418,24
973,2293,6
1415,890,6
2106,2124,4
1602,2348,17
2048,1730,4
168,30,20
519,1086,25
448,1967,6
1241,1910,19
1171,1922,23
1997,350,23
2348,1399,19
992,1912,12
1989,1888,14
1205,1088,20
0,593,23
2253,1865,13
299,300,5
1435,469,16
1028,128,15
939,2088,16
1347,493,5
960,1653,12
1014,271,4
437,2371,12
1337,1003,23
152,221,9
265,1321,17
350,850,13
864,251,20
865,1116,18
751,839,11
792,309,5
2327,1801,9
1137,1512,19
1377,547,11
461,610,11
747,1335,25
783,759,18
1135,338,21
681,1947,16
1270,476,20
648,705,24
2312,843,12
595,1754,25
179,2107,25
866,719,16
1304,1092,7
695,1350,24
2170,1491,13
2300,1106,20
1300,702,21
500,577,24
1409,574,13
2379,1693,14
1315,750,4
1461,804,10
1072,1061,22
2240,592,23
417,1614,19
68,463,15
101,540,24
732,1661,20
1856,474,6
1007,1483,18
733,2155,25
1020,1489,5
1419,504,7
1787,820,7
1233,2322,18
227,1460,6
2254,686,13
787,1111,5
2348,1220,17
2344,1646,22
1249,139,5
279,812,7
2111,1653,5
1426,32,6
2063,981,19
174,2393,10
172,1742,24
325,618,20
2365,1638,20
1477,397,15
2195,1851,19
1437,1578,10
95,2193,14
706,616,13
641,31,22
633,299,10
899,1364,14
1794,918,9
1686,1695,15
25,2251,23
2182,2038,23
1118,967,23
1851,1949,13
1544,1523,20
198,703,6
2235,964,4
1795,1264,8
253,1404,6
1555,319,17
828,1585,5
1800,376,19
694,1172,8
1945,1848,4
1016,537,6
1016,1389,6
150,1426,25
1893,1503,12
1314,1284,8
1230,2113,19
343,2105,22
2020,1682,19
25,831,16
1544,1780,17
1316,1607,10
148,689,7
258,353,15
1093,1641,24
1341,849,21
2103,1262,17
1094,1904,24
2156,1070,9
960,1632,17
406,1932,6
281,1800,12
83,1217,11
620,169,16
565,1001,15
2223,1091,10
82,231,24
1684,2166,11
1075,967,16
1946,1828,15
637,2325,8
389,661,14
1261,273,19
2126,472,4
1010,1828,17
1902,129,11
1460,1710,6
1678,2104,7
1259,1997,17
1860,477,19
173,1519,13
426,1047,10
927,552,22
14,904,22
22,2150,16
1436,212,13
1578,1757,22
87,1724,18
1698,375,17
682,315,25
153,1873,10
421,712,9
392,1035,23
1618,1669,7
1573,1570,21
1942,1059,10
1755,1506,6
2375,915,20
67,707,25
500,958,10
1016,544,21
2031,1475,11
997,2117,24
1009,206,14
287,2081,11
2227,231,8
882,1296,17
629,1803,4
107,2366,25
383,1381,16
827,964,13
2218,736,6
738,554,25
1790,1015,9
176,1802,5
774,1979,10
192,2378,23
2364,42,4
1955,2378,14
9,819,25
283,280,23
2065,2124,20
2110,2041,24
536,1268,21
1919,1723,22
347,1855,17
1775,1151,21
1639,292,4
1591,2064,11
110,1044,5
2276,2216,7
964,280,21
1419,2300,14
783,2038,18
1865,2150,7
627,1760,11
693,1941,24
778,2070,4
83,1901,13
2237,2369,23
1282,858,9
922,2137,4
2214,1207,10
348,872,22
2143,1490,20
2146,638,9
24,1941,9
1514,1494,14
235,1313,11
939,343,13
1208,2232,4
1167,278,16
436,195,9
188,1267,24
2143,502,12
662,463,17
1606,672,22
1294,2386,24
2014,2166,21
1933,820,13
1679,2337,4
1240,9,22
1836,1534,17
560,1393,9
2042,582,18
590,1007,5
178,678,22
20,871,13
1678,1953,6
220,2067,12
514,1710,13
81,2012,14
1758,1101,7
185,2144,16
2279,989,10
1130,1746,21
425,1121,16
738,1877,24
447,1670,5
1665,822,5
1407,1094,13
805,1469,21
1259,2367,11
255,932,7
1564,2309,21
277,2306,9
934,1647,22
1971,357,5
1640,1460,24
1014,189,23
249,2241,10
1399,1037,22
1213,89,4
966,1482,15
1506,2113,8
1921,776,15
433,786,22
791,949,15
2143,94,4
272,616,18
2321,482,24
1525,1095,17
1713,1909,10
1441,597,20
664,43,25
2074,1970,18
324,682,14
1148,784,7
135,899,7
921,1877,18
2000,1295,17
2397,414,23
219,2317,24
1116,1028,19
1779,349,8
502,2143,22
157,921,24
1686,518,5
1225,1201,16
623,1224,13
2298,1384,24
1713,2234,10
1638,759,9
220,766,23
975,2060,20
1468,511,6
1320,100,15
1362,1593,25
207,1520,4
2150,12,4
1552,1432,11
984,2145,5
2134,786,9
340,1997,9
1444,179,13
1808,882,6
1908,1177,20
527,1628,25
1753,2215,9
1445,655,9
1835,1329,25
1650,1091,13
554,1456,11
253,1960,18
1810,892,20
1310,1481,18
406,1854,12
582,2235,15
235,962,17
1540,959,16
1502,1494,20
756,261,7
2276,459,17
1764,893,15
899,1006,7
1242,652,5
734,1862,22
1303,1537,12
821,2152,22
2014,1755,21
725,1358,18
2321,2222,22
1891,1862,25
1480,620,17
2209,1055,19
529,166,7
1689,1461,19
560,331,22
406,2244,18
1535,236,19
740,1919,13
1687,1770,12
2201,1743,25
1583,9,4
1835,2039,14
583,1558,21
328,2293,10
1678,1546,23
753,1665,11
921,1938,8
402,1134,23
1378,2147,4
2285,925,6
1665,502,10
2014,1428,21
1232,288,14
1277,917,21
2036,2142,22
2047,1648,13
2200,1027,5
1903,665,16
1152,1780,9
1762,1397,6
1523,1989,5
654,2378,22
215,947,9
2173,1837,22
1919,1114,7
829,534,7
453,328,20
102,342,7
162,1055,4
1888,770,9
2112,167,19
1925,688,4
1366,1277,19
564,1700,10
374,268,16
700,430,20
2132,199,10
1826,1266,19
1003,1222,23
694,1639,16
1,1940,12
1017,835,24
2384,1134,8
419,770,12
786,39,13
501,1218,21
1949,883,21
2065,799,13
2050,1894,22
249,2384,22
2133,1263,21
1593,1213,9
1605,403,25
660,1700,25
1980,518,7
136,2072,18
646,256,18
839,1171,11
496,1590,20
1400,31,5
1366,352,20
